Date,Open,High,Low,Close,Adj Close,Volume
2006-12-26,12180.000000,12220.000000,12040.000000,12140.000000,9022.591797,15325400
2006-12-27,12220.000000,12280.000000,12080.000000,12280.000000,9202.447266,9427500
2006-12-28,12320.000000,12380.000000,12200.000000,12260.000000,9187.457031,10913300
2007-01-02,12400.000000,12540.000000,12320.000000,12520.000000,9382.295898,17607300
2007-01-03,12540.000000,12560.000000,12220.000000,12280.000000,9202.447266,19676500
2007-01-04,12220.000000,12240.000000,12060.000000,12120.000000,9082.545898,18258900
2007-01-05,12160.000000,12180.000000,11900.000000,11900.000000,8917.679688,28400400
2007-01-08,11840.000000,11880.000000,11580.000000,11680.000000,8752.816406,33081550
2007-01-09,11740.000000,11880.000000,11640.000000,11720.000000,8782.791016,20109850
2007-01-10,11640.000000,11680.000000,11500.000000,11560.000000,8662.885742,25756300
2007-01-11,11580.000000,11760.000000,11560.000000,11660.000000,8737.829102,29839350
2007-01-12,11800.000000,12120.000000,11700.000000,12120.000000,9082.545898,40346050
2007-01-15,12240.000000,12300.000000,12140.000000,12240.000000,9172.472656,33675300
2007-01-16,12300.000000,12300.000000,12220.000000,12260.000000,9187.457031,15522550
2007-01-17,12200.000000,12200.000000,11940.000000,12040.000000,9022.593750,23396700
2007-01-18,11980.000000,11980.000000,11780.000000,11880.000000,8902.690430,21762950
2007-01-19,11760.000000,11760.000000,11580.000000,11700.000000,8767.804688,32068050
2007-01-22,11700.000000,11860.000000,11660.000000,11820.000000,8857.729492,21204000
2007-01-23,11820.000000,12000.000000,11760.000000,11880.000000,8902.690430,21732900
2007-01-24,12000.000000,12080.000000,11980.000000,12040.000000,9022.593750,14238300
2007-01-25,12120.000000,12160.000000,12040.000000,12060.000000,9037.580078,11798550
2007-01-26,12000.000000,12000.000000,11740.000000,11760.000000,8812.765625,37403750
2007-01-29,11800.000000,11820.000000,11540.000000,11560.000000,8662.885742,28106550
2007-01-30,11640.000000,11720.000000,11500.000000,11700.000000,8767.804688,18857050
2007-01-31,11700.000000,11700.000000,11500.000000,11600.000000,8692.863281,18468100
2007-02-01,11520.000000,11680.000000,11520.000000,11580.000000,8677.875977,20379600
2007-02-02,11660.000000,11820.000000,11600.000000,11760.000000,8812.765625,25061700
2007-02-05,11780.000000,11800.000000,11660.000000,11720.000000,8782.791016,24227700
2007-02-06,11700.000000,11760.000000,11660.000000,11740.000000,8797.777344,14804600
2007-02-07,11760.000000,11780.000000,11600.000000,11720.000000,8782.791016,19521900
2007-02-08,11760.000000,11800.000000,11600.000000,11660.000000,8737.829102,25787500
2007-02-09,11580.000000,11720.000000,11580.000000,11660.000000,8737.829102,15724250
2007-02-12,11600.000000,11600.000000,11380.000000,11440.000000,8572.961914,43866750
2007-02-13,11380.000000,11420.000000,11200.000000,11240.000000,8423.083008,38350000
2007-02-14,11340.000000,11460.000000,11340.000000,11340.000000,8498.024414,31505450
2007-02-15,11620.000000,11640.000000,11380.000000,11500.000000,8617.927734,31469800
2007-02-16,11560.000000,11840.000000,11480.000000,11840.000000,8872.717773,41500100
2007-02-20,11900.000000,12040.000000,11760.000000,12000.000000,8992.619141,23313850
2007-02-21,12040.000000,12240.000000,12000.000000,12120.000000,9082.545898,27616450
2007-02-22,12120.000000,12240.000000,12040.000000,12040.000000,9022.593750,18015000
2007-02-23,12060.000000,12080.000000,11800.000000,11840.000000,8872.717773,25999600
2007-02-26,11740.000000,11780.000000,11580.000000,11660.000000,8737.829102,29442950
2007-02-27,11720.000000,11720.000000,11500.000000,11620.000000,8707.852539,22474550
2007-02-28,11160.000000,11400.000000,11160.000000,11400.000000,8542.987305,45093800
2007-03-01,11340.000000,11340.000000,11340.000000,11340.000000,8498.024414,0
2007-03-05,11240.000000,11440.000000,11220.000000,11300.000000,8468.049805,27584250
2007-03-06,11300.000000,11580.000000,11300.000000,11420.000000,8557.973633,27781400
2007-03-07,11500.000000,11520.000000,11300.000000,11400.000000,8542.987305,26039150
2007-03-08,11400.000000,11640.000000,11340.000000,11540.000000,8647.897461,29056100
2007-03-09,11660.000000,11780.000000,11600.000000,11740.000000,8797.777344,30233000
2007-03-12,11800.000000,12040.000000,11800.000000,12040.000000,9022.593750,31691500
2007-03-13,12080.000000,12080.000000,11860.000000,12000.000000,8992.619141,16828000
2007-03-14,11720.000000,11760.000000,11600.000000,11680.000000,8752.816406,24902100
2007-03-15,11700.000000,11840.000000,11680.000000,11720.000000,8782.791016,21261300
2007-03-16,11720.000000,11860.000000,11620.000000,11780.000000,8827.752930,13671150
2007-03-19,11740.000000,11800.000000,11640.000000,11740.000000,8797.777344,11891200
2007-03-20,11700.000000,11740.000000,11500.000000,11580.000000,8677.875977,21245000
2007-03-21,11620.000000,11700.000000,11500.000000,11580.000000,8677.875977,12559600
2007-03-22,11700.000000,11780.000000,11640.000000,11640.000000,8722.839844,22119900
2007-03-23,11680.000000,11720.000000,11520.000000,11600.000000,8692.863281,17271600
2007-03-26,11640.000000,11700.000000,11560.000000,11680.000000,8752.816406,15899800
2007-03-27,11640.000000,11660.000000,11540.000000,11600.000000,8692.863281,18780200
2007-03-28,11600.000000,11600.000000,11400.000000,11440.000000,8572.961914,22607300
2007-03-29,11300.000000,11480.000000,11280.000000,11380.000000,8528.000000,30754300
2007-03-30,11380.000000,11380.000000,11240.000000,11260.000000,8438.075195,22767000
2007-04-02,11280.000000,11420.000000,11280.000000,11320.000000,8483.036133,20035050
2007-04-03,11340.000000,11560.000000,11320.000000,11480.000000,8602.938477,19676650
2007-04-04,11660.000000,11940.000000,11620.000000,11900.000000,8917.679688,44768400
2007-04-05,12020.000000,12060.000000,11820.000000,11860.000000,8887.704102,15772300
2007-04-06,11920.000000,11960.000000,11680.000000,11740.000000,8797.777344,15445750
2007-04-09,11800.000000,11800.000000,11660.000000,11680.000000,8752.816406,12778300
2007-04-10,11680.000000,11780.000000,11520.000000,11560.000000,8662.885742,22281600
2007-04-11,11680.000000,12020.000000,11660.000000,11980.000000,8977.627930,42482950
2007-04-12,11940.000000,12080.000000,11880.000000,12080.000000,9052.566406,34352850
2007-04-13,12080.000000,12200.000000,11900.000000,12040.000000,9022.593750,35876550
2007-04-16,11980.000000,12060.000000,11860.000000,11860.000000,8887.704102,20227200
2007-04-17,11920.000000,11980.000000,11760.000000,11860.000000,8887.704102,22060000
2007-04-18,11800.000000,11820.000000,11620.000000,11660.000000,8737.829102,25200000
2007-04-19,11620.000000,11640.000000,11360.000000,11440.000000,8572.961914,32114150
2007-04-20,11480.000000,11560.000000,11420.000000,11460.000000,8587.952148,16748300
2007-04-23,11560.000000,11680.000000,11400.000000,11400.000000,8542.987305,18575450
2007-04-24,11480.000000,11540.000000,11360.000000,11420.000000,8557.973633,25104600
2007-04-25,11520.000000,11560.000000,11240.000000,11280.000000,8453.060547,29520750
2007-04-26,11400.000000,11620.000000,11400.000000,11600.000000,8692.863281,27133550
2007-04-27,11620.000000,11740.000000,11460.000000,11600.000000,8692.863281,30426400
2007-04-30,11600.000000,11660.000000,11380.000000,11480.000000,8602.938477,18851000
2007-05-02,11400.000000,11600.000000,11400.000000,11500.000000,8617.927734,16500000
2007-05-03,11560.000000,11620.000000,11460.000000,11480.000000,8602.938477,14666550
2007-05-04,11480.000000,11560.000000,11480.000000,11520.000000,8632.914063,12117750
2007-05-07,11600.000000,11740.000000,11560.000000,11740.000000,8797.777344,29269050
2007-05-08,11760.000000,11860.000000,11580.000000,11640.000000,8722.839844,30470000
2007-05-09,11600.000000,11720.000000,11480.000000,11600.000000,8692.863281,19446550
2007-05-10,11700.000000,11720.000000,11500.000000,11500.000000,8617.927734,21284800
2007-05-11,11500.000000,11540.000000,11380.000000,11460.000000,8587.952148,18063550
2007-05-14,11500.000000,11560.000000,11400.000000,11480.000000,8602.938477,15178550
2007-05-15,11480.000000,11500.000000,11380.000000,11460.000000,8587.952148,16629900
2007-05-16,11380.000000,11480.000000,11380.000000,11400.000000,8542.987305,13728550
2007-05-17,11380.000000,11460.000000,11240.000000,11320.000000,8483.036133,32991650
2007-05-18,11200.000000,11220.000000,10960.000000,11080.000000,8303.185547,44367750
2007-05-21,10940.000000,11160.000000,10920.000000,11040.000000,8273.206055,27085250
2007-05-22,11120.000000,11340.000000,11120.000000,11300.000000,8468.049805,40901450
2007-05-23,11320.000000,11360.000000,11180.000000,11240.000000,8423.083008,18800050
2007-05-25,11000.000000,11140.000000,11000.000000,11040.000000,8273.206055,30527900
2007-05-28,11000.000000,11020.000000,10920.000000,10960.000000,8213.258789,19714700
2007-05-29,10920.000000,10940.000000,10700.000000,10740.000000,8048.389648,34405050
2007-05-30,10740.000000,10740.000000,10500.000000,10640.000000,7973.455078,39442700
2007-05-31,10720.000000,10840.000000,10640.000000,10700.000000,8018.416992,32327800
2007-06-01,10920.000000,11180.000000,10860.000000,11120.000000,8333.160156,48280700
2007-06-04,11320.000000,11560.000000,11260.000000,11440.000000,8572.961914,54176150
2007-06-05,11500.000000,11640.000000,11380.000000,11420.000000,8557.973633,30539250
2007-06-07,11180.000000,11400.000000,11180.000000,11380.000000,8528.000000,24129700
2007-06-08,11240.000000,11520.000000,11220.000000,11440.000000,8572.961914,33649350
2007-06-11,11560.000000,11700.000000,11440.000000,11560.000000,8662.885742,33486900
2007-06-12,11440.000000,11660.000000,11440.000000,11560.000000,8662.885742,17372350
2007-06-13,11500.000000,11540.000000,11340.000000,11460.000000,8587.952148,17896500
2007-06-14,11600.000000,11620.000000,11460.000000,11620.000000,8707.852539,31985700
2007-06-15,11560.000000,11580.000000,11420.000000,11480.000000,8602.938477,24082300
2007-06-18,11600.000000,11800.000000,11520.000000,11780.000000,8827.752930,34236550
2007-06-19,11880.000000,11880.000000,11660.000000,11700.000000,8767.804688,19075450
2007-06-20,11740.000000,11760.000000,11480.000000,11540.000000,8647.897461,28625550
2007-06-21,11720.000000,11840.000000,11720.000000,11780.000000,8827.752930,46066600
2007-06-22,11920.000000,12020.000000,11760.000000,11820.000000,8857.729492,41545600
2007-06-25,11760.000000,11940.000000,11700.000000,11760.000000,8812.765625,19727450
2007-06-26,11820.000000,11860.000000,11660.000000,11760.000000,8812.765625,19325000
2007-06-27,11680.000000,11720.000000,11580.000000,11620.000000,8707.852539,17356150
2007-06-28,11620.000000,11700.000000,11500.000000,11560.000000,8670.346680,20486950
2007-06-29,11560.000000,11580.000000,11320.000000,11320.000000,8490.342773,27230000
2007-07-02,11560.000000,11580.000000,11320.000000,11320.000000,8490.342773,28822950
2007-07-03,11440.000000,11500.000000,11360.000000,11420.000000,8565.344727,25979550
2007-07-04,11460.000000,11680.000000,11440.000000,11560.000000,8670.346680,21507800
2007-07-05,11740.000000,11860.000000,11640.000000,11820.000000,8865.358398,33418800
2007-07-06,12060.000000,12640.000000,11980.000000,12540.000000,9405.378906,82871050
2007-07-09,12760.000000,12980.000000,12660.000000,12860.000000,9645.389648,63496300
2007-07-10,12780.000000,12940.000000,12580.000000,12580.000000,9435.378906,33803150
2007-07-11,12420.000000,12760.000000,12400.000000,12700.000000,9525.384766,26573900
2007-07-12,12700.000000,13040.000000,12680.000000,12920.000000,9690.391602,28582500
2007-07-13,13300.000000,13740.000000,13180.000000,13740.000000,10305.416992,68696450
2007-07-16,13700.000000,13720.000000,12960.000000,13000.000000,9750.395508,48383750
2007-07-18,13160.000000,13240.000000,12800.000000,12800.000000,9600.389648,37695850
2007-07-19,12700.000000,12980.000000,12620.000000,12720.000000,9540.383789,29848650
2007-07-20,12820.000000,13220.000000,12720.000000,13220.000000,9915.399414,28872250
2007-07-23,13060.000000,13200.000000,12980.000000,13160.000000,9870.400391,20428050
2007-07-24,13180.000000,13260.000000,12920.000000,13080.000000,9810.395508,17940900
2007-07-25,12800.000000,13060.000000,12800.000000,12960.000000,9720.393555,19926200
2007-07-26,12980.000000,13040.000000,12520.000000,12520.000000,9390.376953,31223850
2007-07-27,12340.000000,12360.000000,11920.000000,11920.000000,8940.359375,57318200
2007-07-30,11920.000000,12200.000000,11860.000000,12200.000000,9150.369141,30529200
2007-07-31,12300.000000,12320.000000,12180.000000,12280.000000,9210.373047,23017750
2007-08-01,12000.000000,12100.000000,11520.000000,11620.000000,8715.352539,53035500
2007-08-02,11780.000000,11920.000000,11520.000000,11800.000000,8850.358398,29307050
2007-08-03,12000.000000,12140.000000,11780.000000,11800.000000,8850.358398,30259700
2007-08-06,11460.000000,11720.000000,11440.000000,11680.000000,8760.355469,26664700
2007-08-07,11900.000000,11920.000000,11640.000000,11680.000000,8760.355469,15727400
2007-08-08,11800.000000,12040.000000,11740.000000,12040.000000,9030.365234,20627250
2007-08-09,12400.000000,12500.000000,12320.000000,12420.000000,9315.375000,42449700
2007-08-10,12120.000000,12160.000000,11960.000000,12060.000000,9045.364258,30724000
2007-08-13,12120.000000,12340.000000,12020.000000,12260.000000,9195.371094,17635500
2007-08-14,12240.000000,12420.000000,12140.000000,12240.000000,9180.372070,16922600
2007-08-16,11680.000000,11800.000000,11580.000000,11600.000000,8700.351563,50978800
2007-08-17,11740.000000,11800.000000,11360.000000,11440.000000,8580.345703,37513450
2007-08-20,11800.000000,11840.000000,11700.000000,11800.000000,8850.358398,24012750
2007-08-21,11800.000000,11980.000000,11720.000000,11840.000000,8880.361328,18044500
2007-08-22,11920.000000,12040.000000,11840.000000,11880.000000,8910.357422,20210450
2007-08-23,12200.000000,12260.000000,11940.000000,11980.000000,8985.360352,19973500
2007-08-24,11900.000000,11940.000000,11660.000000,11720.000000,8790.355469,18926300
2007-08-27,11820.000000,12000.000000,11500.000000,11540.000000,8655.346680,21689350
2007-08-28,11480.000000,11540.000000,11360.000000,11520.000000,8640.349609,26209000
2007-08-29,11160.000000,11360.000000,11160.000000,11240.000000,8430.338867,32118350
2007-08-30,11500.000000,11560.000000,11380.000000,11440.000000,8580.345703,19231700
2007-08-31,11400.000000,11820.000000,11400.000000,11820.000000,8865.358398,30225900
2007-09-03,11820.000000,11820.000000,11500.000000,11520.000000,8640.349609,19882000
2007-09-04,11520.000000,11660.000000,11420.000000,11500.000000,8625.350586,14962300
2007-09-05,11600.000000,11700.000000,11380.000000,11380.000000,8535.345703,19629900
2007-09-06,11240.000000,11500.000000,11220.000000,11500.000000,8625.350586,17740550
2007-09-07,11500.000000,11500.000000,11320.000000,11500.000000,8625.350586,15746950
2007-09-10,11260.000000,11280.000000,11120.000000,11260.000000,8445.343750,17560000
2007-09-11,11300.000000,11460.000000,11220.000000,11340.000000,8505.343750,13712100
2007-09-12,11360.000000,11400.000000,11180.000000,11200.000000,8400.336914,14680300
2007-09-13,11200.000000,11340.000000,11020.000000,11240.000000,8430.338867,24396000
2007-09-14,11200.000000,11220.000000,11040.000000,11120.000000,8340.337891,24298800
2007-09-17,11020.000000,11040.000000,10880.000000,10900.000000,8175.329102,21488750
2007-09-18,10900.000000,10960.000000,10760.000000,10840.000000,8130.330078,23761000
2007-09-19,11060.000000,11180.000000,10960.000000,11040.000000,8280.333984,28984400
2007-09-20,10940.000000,11040.000000,10800.000000,10920.000000,8190.331543,29019850
2007-09-21,10800.000000,10860.000000,10640.000000,10680.000000,8010.324707,39467450
2007-09-27,11000.000000,11160.000000,10860.000000,11160.000000,8370.337891,49918900
2007-09-28,11520.000000,11540.000000,11400.000000,11500.000000,8625.350586,42891650
2007-10-01,11520.000000,11540.000000,11340.000000,11460.000000,8595.349609,16355000
2007-10-02,11580.000000,11700.000000,11520.000000,11580.000000,8685.350586,30136750
2007-10-04,11260.000000,11400.000000,11200.000000,11300.000000,8475.342773,40348550
2007-10-05,11320.000000,11340.000000,10960.000000,11060.000000,8295.330078,29788950
2007-10-08,11080.000000,11160.000000,10820.000000,11020.000000,8265.333008,28390800
2007-10-09,10820.000000,10900.000000,10660.000000,10740.000000,8055.322266,40724950
2007-10-10,10900.000000,11060.000000,10760.000000,11040.000000,8280.333984,32597150
2007-10-11,11060.000000,11180.000000,10860.000000,11100.000000,8325.336914,30210150
2007-10-12,11020.000000,11440.000000,10940.000000,11140.000000,8355.335938,56563250
2007-10-15,11160.000000,11240.000000,10760.000000,10840.000000,8130.330078,33940050
2007-10-16,10540.000000,10640.000000,10260.000000,10300.000000,7725.311035,66853950
2007-10-17,10320.000000,10440.000000,10160.000000,10300.000000,7725.311035,35884300
2007-10-18,10400.000000,10520.000000,10320.000000,10440.000000,7830.315918,30044750
2007-10-19,10580.000000,10960.000000,10380.000000,10800.000000,8100.323242,48519450
2007-10-22,10420.000000,10660.000000,10380.000000,10440.000000,7830.315918,32305000
2007-10-23,10500.000000,10600.000000,10440.000000,10440.000000,7830.315918,31971400
2007-10-24,10520.000000,10520.000000,10180.000000,10260.000000,7695.309082,40471500
2007-10-25,10220.000000,10360.000000,10000.000000,10140.000000,7605.308594,37307700
2007-10-26,10220.000000,10640.000000,10060.000000,10640.000000,7980.322754,51448600
2007-10-29,10800.000000,11000.000000,10700.000000,10900.000000,8175.329102,40179750
2007-10-30,10900.000000,11000.000000,10740.000000,10880.000000,8160.332031,19168350
2007-10-31,10940.000000,11020.000000,10860.000000,11000.000000,8250.330078,27734300
2007-11-01,11100.000000,11140.000000,10860.000000,10980.000000,8235.334961,26799350
2007-11-02,10800.000000,10960.000000,10760.000000,10800.000000,8100.323242,23918650
2007-11-05,10700.000000,10740.000000,10520.000000,10560.000000,7920.320801,26480000
2007-11-06,10460.000000,10960.000000,10460.000000,10960.000000,8220.333008,30758950
2007-11-07,10980.000000,11460.000000,10940.000000,11400.000000,8550.345703,58695000
2007-11-08,11160.000000,11240.000000,10720.000000,10720.000000,8040.326660,43765000
2007-11-09,10780.000000,11000.000000,10680.000000,10800.000000,8100.323242,31995250
2007-11-12,10600.000000,10680.000000,10480.000000,10640.000000,7980.322754,25916650
2007-11-13,10500.000000,10780.000000,10460.000000,10640.000000,7980.322754,25363050
2007-11-14,10900.000000,10960.000000,10760.000000,10940.000000,8205.331055,29997800
2007-11-15,10920.000000,11420.000000,10900.000000,11400.000000,8550.345703,51098250
2007-11-16,11160.000000,11340.000000,11080.000000,11140.000000,8355.335938,24037250
2007-11-19,11160.000000,11220.000000,10820.000000,10820.000000,8115.328125,22000000
2007-11-20,10600.000000,10700.000000,10520.000000,10620.000000,7965.322754,21515000
2007-11-21,10620.000000,10620.000000,10280.000000,10300.000000,7725.311035,33101550
2007-11-22,10200.000000,10780.000000,10180.000000,10780.000000,8085.325195,38170600
2007-11-23,10700.000000,11200.000000,10700.000000,11140.000000,8355.335938,42924150
2007-11-26,11220.000000,11280.000000,10940.000000,11260.000000,8445.343750,27535000
2007-11-27,11120.000000,11120.000000,10600.000000,10780.000000,8085.325195,33944200
2007-11-28,10860.000000,11040.000000,10720.000000,10880.000000,8160.332031,24418850
2007-11-29,11100.000000,11380.000000,11040.000000,11340.000000,8505.343750,44743400
2007-11-30,11340.000000,11460.000000,11240.000000,11300.000000,8475.342773,29659800
2007-12-03,11100.000000,11360.000000,10880.000000,11320.000000,8490.342773,23272050
2007-12-04,11420.000000,11620.000000,11360.000000,11500.000000,8625.350586,20623650
2007-12-05,11480.000000,11880.000000,11420.000000,11640.000000,8730.351563,23025000
2007-12-06,11960.000000,12240.000000,11940.000000,12240.000000,9180.372070,56259050
2007-12-07,12260.000000,12340.000000,12080.000000,12160.000000,9120.366211,30236750
2007-12-10,12260.000000,12280.000000,12120.000000,12280.000000,9210.373047,22600750
2007-12-11,12280.000000,12280.000000,12060.000000,12060.000000,9045.364258,22424900
2007-12-12,11820.000000,12000.000000,11720.000000,11960.000000,8970.362305,30155400
2007-12-13,11920.000000,11980.000000,11660.000000,11800.000000,8850.358398,34333850
2007-12-14,11660.000000,11760.000000,11480.000000,11620.000000,8715.352539,20064850
2007-12-17,11360.000000,11540.000000,11200.000000,11200.000000,8400.336914,26290000
2007-12-18,11000.000000,11280.000000,10980.000000,11200.000000,8400.336914,21710000
2007-12-20,11180.000000,11360.000000,11080.000000,11180.000000,8385.340820,21968250
2007-12-21,11240.000000,11280.000000,11020.000000,11200.000000,8400.336914,18360750
2007-12-24,11240.000000,11600.000000,11240.000000,11560.000000,8670.346680,18874300
2007-12-26,11580.000000,11680.000000,11440.000000,11520.000000,8640.349609,10745000
2007-12-27,11480.000000,11560.000000,11400.000000,11400.000000,8663.148438,11911800
2007-12-28,11300.000000,11340.000000,11120.000000,11120.000000,8450.367188,14681800
2008-01-02,11180.000000,11200.000000,10840.000000,10880.000000,8267.985352,18047200
2008-01-03,10760.000000,11060.000000,10640.000000,10920.000000,8298.381836,19346500
2008-01-04,10920.000000,10960.000000,10760.000000,10780.000000,8191.993652,17997350
2008-01-07,10360.000000,10480.000000,10340.000000,10380.000000,7888.021484,39787200
2008-01-08,10380.000000,10480.000000,10320.000000,10320.000000,7842.426270,24783700
2008-01-09,10340.000000,10580.000000,10260.000000,10500.000000,7979.214844,23865450
2008-01-10,10440.000000,10580.000000,10320.000000,10320.000000,7842.426270,31551350
2008-01-11,10360.000000,10520.000000,10220.000000,10320.000000,7842.426270,23425150
2008-01-14,10280.000000,10520.000000,10280.000000,10500.000000,7979.214844,22167000
2008-01-15,10660.000000,10820.000000,10420.000000,10640.000000,8085.603027,40283950
2008-01-16,10400.000000,10800.000000,10360.000000,10600.000000,8055.205078,49448100
2008-01-17,10740.000000,11200.000000,10720.000000,11200.000000,8511.162109,42213900
2008-01-18,11040.000000,11440.000000,10960.000000,11340.000000,8617.550781,35586400
2008-01-21,11220.000000,11460.000000,11160.000000,11280.000000,8571.957031,25085050
2008-01-22,11000.000000,11160.000000,10720.000000,10720.000000,8146.399414,43213650
2008-01-23,11040.000000,11120.000000,10760.000000,10800.000000,8207.191406,36303850
2008-01-24,11020.000000,11240.000000,10980.000000,11120.000000,8450.367188,27902000
2008-01-25,11120.000000,11400.000000,11080.000000,11220.000000,8526.360352,26107500
2008-01-28,11060.000000,11300.000000,10720.000000,10780.000000,8191.993652,27213200
2008-01-29,10920.000000,11200.000000,10880.000000,11160.000000,8480.761719,21471250
2008-01-30,11340.000000,11620.000000,11200.000000,11420.000000,8678.343750,35769400
2008-01-31,11580.000000,11940.000000,11420.000000,11900.000000,9043.110352,46767100
2008-02-01,12020.000000,12100.000000,11560.000000,11720.000000,8906.322266,28352100
2008-02-04,12040.000000,12240.000000,12000.000000,12240.000000,9301.484375,46921550
2008-02-05,12100.000000,12360.000000,12020.000000,12260.000000,9316.681641,23207550
2008-02-11,11820.000000,12020.000000,11680.000000,11680.000000,8875.925781,28841250
2008-02-12,11700.000000,11760.000000,11460.000000,11460.000000,8708.740234,18513050
2008-02-13,11760.000000,11760.000000,11400.000000,11480.000000,8723.937500,21558700
2008-02-14,11660.000000,11860.000000,11600.000000,11860.000000,9012.711914,28837050
2008-02-15,11720.000000,11800.000000,11500.000000,11720.000000,8906.322266,20001000
2008-02-18,11640.000000,11740.000000,11420.000000,11540.000000,8769.534180,18412450
2008-02-19,11600.000000,11740.000000,11540.000000,11740.000000,8921.522461,16641000
2008-02-20,11740.000000,11800.000000,11520.000000,11560.000000,8784.732422,18171450
2008-02-21,11580.000000,11920.000000,11580.000000,11880.000000,9027.908203,21269600
2008-02-22,11640.000000,11740.000000,11600.000000,11640.000000,8845.526367,15574600
2008-02-25,11560.000000,11640.000000,11500.000000,11620.000000,8830.330078,15236300
2008-02-26,11620.000000,11720.000000,11380.000000,11420.000000,8678.343750,12393550
2008-02-27,11460.000000,11720.000000,11380.000000,11560.000000,8784.732422,13882800
2008-02-28,11680.000000,11700.000000,11460.000000,11600.000000,8815.132813,14536100
2008-02-29,11540.000000,11540.000000,11200.000000,11200.000000,8511.162109,22988800
2008-03-03,10900.000000,11040.000000,10840.000000,10980.000000,8343.980469,22136800
2008-03-04,11000.000000,11220.000000,11000.000000,11040.000000,8389.573242,16975550
2008-03-05,11020.000000,11320.000000,11020.000000,11240.000000,8541.556641,21097000
2008-03-06,11260.000000,11500.000000,11160.000000,11240.000000,8541.556641,18850600
2008-03-07,11000.000000,11100.000000,10940.000000,11000.000000,8359.172852,20272750
2008-03-10,10960.000000,11220.000000,10900.000000,11080.000000,8419.970703,17898000
2008-03-11,10960.000000,11180.000000,10940.000000,11100.000000,8435.170898,31354900
2008-03-12,11320.000000,11400.000000,11160.000000,11200.000000,8511.162109,24374050
2008-03-13,11020.000000,11180.000000,10940.000000,11000.000000,8359.172852,30835150
2008-03-14,11100.000000,11140.000000,10860.000000,10940.000000,8313.578125,22180950
2008-03-17,11060.000000,11180.000000,10900.000000,11000.000000,8359.172852,40741250
2008-03-18,11040.000000,11440.000000,11040.000000,11360.000000,8632.749023,42480400
2008-03-19,11640.000000,11860.000000,11600.000000,11820.000000,8982.315430,35035300
2008-03-20,11700.000000,12120.000000,11580.000000,12120.000000,9210.291016,32334250
2008-03-21,12180.000000,12200.000000,12040.000000,12140.000000,9225.490234,21574750
2008-03-24,12080.000000,12120.000000,11900.000000,11980.000000,9103.900391,10591650
2008-03-25,12220.000000,12300.000000,12100.000000,12200.000000,9271.083984,21415850
2008-03-26,12380.000000,12380.000000,12180.000000,12240.000000,9301.484375,15949800
2008-03-27,12120.000000,12160.000000,11920.000000,12100.000000,9195.095703,20926650
2008-03-28,12100.000000,12360.000000,12060.000000,12260.000000,9316.681641,25343000
2008-03-31,12340.000000,12580.000000,12240.000000,12460.000000,9468.666992,29338650
2008-04-01,12560.000000,12820.000000,12360.000000,12720.000000,9666.247070,33978600
2008-04-02,13040.000000,13240.000000,13020.000000,13220.000000,10046.212891,38936050
2008-04-03,13220.000000,13340.000000,13120.000000,13240.000000,10061.408203,21675750
2008-04-04,13240.000000,13240.000000,12940.000000,13000.000000,9879.027344,17505650
2008-04-07,12920.000000,13220.000000,12920.000000,13000.000000,9879.027344,18348000
2008-04-08,12860.000000,12960.000000,12720.000000,12920.000000,9818.234375,17081100
2008-04-10,12860.000000,13240.000000,12780.000000,13120.000000,9970.218750,33709550
2008-04-11,13200.000000,13600.000000,13200.000000,13600.000000,10334.981445,39799750
2008-04-14,13400.000000,13560.000000,13240.000000,13560.000000,10304.584961,21013800
2008-04-15,13560.000000,13580.000000,13160.000000,13160.000000,10000.617188,19635700
2008-04-16,13200.000000,13300.000000,12940.000000,13020.000000,9894.223633,25146850
2008-04-17,13360.000000,13420.000000,13200.000000,13220.000000,10046.212891,20221950
2008-04-18,13240.000000,13540.000000,13240.000000,13300.000000,10107.003906,25224400
2008-04-21,13500.000000,13520.000000,13320.000000,13480.000000,10243.791016,21483300
2008-04-22,13400.000000,13580.000000,13360.000000,13500.000000,10258.987305,18359750
2008-04-23,13360.000000,13500.000000,13060.000000,13060.000000,9924.623047,25400650
2008-04-24,13180.000000,13420.000000,13100.000000,13220.000000,10046.212891,25118900
2008-04-25,13400.000000,13800.000000,13320.000000,13800.000000,10486.962891,50257700
2008-04-28,13920.000000,14380.000000,13840.000000,14320.000000,10882.126953,38231450
2008-04-29,14340.000000,14360.000000,14120.000000,14200.000000,10790.937500,21729700
2008-04-30,14180.000000,14360.000000,14100.000000,14220.000000,10806.133789,31382450
2008-05-01,14220.000000,14220.000000,14220.000000,14220.000000,10806.133789,0
2008-05-02,14660.000000,14680.000000,14480.000000,14620.000000,11110.105469,50417500
2008-05-05,14620.000000,14620.000000,14620.000000,14620.000000,11110.105469,0
2008-05-06,14700.000000,14900.000000,14640.000000,14900.000000,11322.882813,38358100
2008-05-07,14760.000000,14900.000000,14640.000000,14820.000000,11262.090820,22328750
2008-05-08,14500.000000,14600.000000,14380.000000,14560.000000,11064.508789,34440750
2008-05-09,14640.000000,14660.000000,14140.000000,14180.000000,10775.742188,29085550
2008-05-12,14180.000000,14180.000000,14180.000000,14180.000000,10775.742188,0
2008-05-13,14360.000000,14700.000000,14200.000000,14700.000000,11170.900391,30044650
2008-05-14,14640.000000,14760.000000,14580.000000,14760.000000,11216.492188,20052950
